Geneid	Chr	Start	End	Strand	Length	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8444037/SRR8444037_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8444038/SRR8444038_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8444043/SRR8444043_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7970629/SRR7970629_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7970630/SRR7970630_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7970631/SRR7970631_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7970598/SRR7970598_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7970599/SRR7970599_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7970600/SRR7970600_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8269830/SRR8269830_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8269647/SRR8269647_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8269650/SRR8269650_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR10916318/SRR10916318_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR10916319/SRR10916319_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR10916320/SRR10916320_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7970603/SRR7970603_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7970606/SRR7970606_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7970610/SRR7970610_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR9027727/SRR9027727_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR9027728/SRR9027728_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR9027730/SRR9027730_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8269825/SRR8269825_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8269775/SRR8269775_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8269782/SRR8269782_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR8269810/SRR8269810_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR10916163/SRR10916163_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR10916164/SRR10916164_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR10916165/SRR10916165_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/Run149/RNA/bamFiles/149-115_RNA_cac-1__Rep1_S139/149-115_RNA_cac-1__Rep1_S139_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/Run149/RNA/bamFiles/149-116_RNA_cac-1__Rep2_S140/149-116_RNA_cac-1__Rep2_S140_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/Run149/RNA/bamFiles/149-117_RNA_cac-1__Rep3_S141/149-117_RNA_cac-1__Rep3_S141_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/Run149/RNA/bamFiles/149-65_RNA_cac-1_cac-2___S65/149-65_RNA_cac-1_cac-2___S65_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/Run149/RNA/bamFiles/149-66_RNA_cac-1_cac-2___S66/149-66_RNA_cac-1_cac-2___S66_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/Run149/RNA/bamFiles/149-67_RNA_cac-1_cac-2___S67/149-67_RNA_cac-1_cac-2___S67_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/Run149/RNA/bamFiles/149-96_RNA_cac-1-suz-12__Rep1_S96/149-96_RNA_cac-1-suz-12__Rep1_S96_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/Run149/RNA/bamFiles/149-97_RNA_cac-1-suz-12__Rep2_S121/149-97_RNA_cac-1-suz-12__Rep2_S121_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/Run149/RNA/bamFiles/149-98_RNA_cac-1-suz-12__Rep3_S122/149-98_RNA_cac-1-suz-12__Rep3_S122_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR9027658/SRR9027658_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR9027759/SRR9027759_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR9027689/SRR9027689_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7690267/SRR7690267_Aligned.sortedByCoord.out.bam	/scratch/evt82290/MappingOutputs/RNAseq/bamFiles/SRR7690268/SRR7690268_Aligned.sortedByCoord.out.bam
NCU12097	CM002241.1	1448551	1449192	+	642	303	219	307	273	237	201	386	412	417	53	51	90	126	128	94	264	237	158	82	151	73	530	604	598	572	155	110	264	28	103	41	6	32	12	68	75	50	171	219	199	91	56
NCU05578	CM002241.1;CM002241.1;CM002241.1;CM002241.1	1450240;1450855;1451393;1451593	1450748;1451335;1451529;1452373	+;+;+;+	1908	3077	2698	2738	2841	2278	2637	3088	3632	3520	1581	1490	1943	1159	1035	741	2999	3098	1984	1505	1702	1272	4614	5895	5626	4710	943	968	1385	366	1183	958	335	939	391	1100	1361	714	1950	1599	1729	269	292
gh3-5	CM002241.1	1452753	1455374	-	2622	2417	1557	2231	2787	2757	2541	1460	1853	1706	888	903	1372	1187	765	601	5206	5492	3765	1948	2427	1803	6444	8651	8682	6663	1247	802	1367	314	1221	883	160	342	160	525	844	349	3427	2555	2815	196	325
NCU05576	CM002241.1;CM002241.1	1458191;1458585	1458323;1458805	+;+	354	13	2	6	2	7	1	3	3	4	4	2	2	6	3	1	9	2	3	5	5	2	5	5	10	12	2	0	3	4	5	2	0	10	0	4	5	0	4	8	1	0	0
NCU05575	CM002241.1	1463197	1466820	+	3624	2318	2071	2502	2447	2114	1792	2006	2521	2095	792	710	955	634	469	378	2452	3043	1844	756	895	818	5595	6658	6657	5242	393	388	440	151	524	369	198	302	128	297	426	286	1859	931	1719	198	426
NCU05574	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1467950;1467950;1468075;1468152;1468152	1468003;1468003;1468098;1468892;1468892	+;+;+;+;+	819	192	186	141	388	368	336	71	49	102	56	56	78	63	35	43	50	65	66	28	48	22	112	211	182	139	26	43	56	38	104	74	36	64	40	77	120	44	45	22	41	102	78
NCU10186	CM002241.1;CM002241.1	1469358;1470094	1470039;1470728	-;-	1317	11	34	10	61	37	51	26	39	44	0	4	0	6	2	2	32	22	9	7	10	3	6	12	17	10	2	1	4	12	27	39	10	20	18	24	30	4	10	11	4	12	27
NCU05572	CM002241.1	1471945	1472940	-	996	13	35	11	27	30	25	30	23	15	0	8	2	6	3	3	11	10	8	2	2	0	4	0	0	0	2	0	2	6	32	19	18	54	6	48	56	50	1	2	0	23	23
NCU05571	CM002241.1;CM002241.1	1474242;1475031	1474958;1475216	-;-	903	333	274	393	570	456	388	243	316	289	73	57	63	132	104	106	477	571	337	192	261	185	522	674	611	548	115	131	149	154	370	153	31	71	42	150	242	124	243	230	273	511	80
NCU05570	CM002241.1;CM002241.1	1476997;1477550	1477134;1477747	-;-	336	59	105	88	51	47	57	23	23	12	34	43	49	29	20	35	29	27	30	14	15	40	20	41	21	39	9	11	23	4	12	6	8	0	2	10	8	9	16	9	5	1	1
NCU05569	CM002241.1	1478617	1479423	+	807	529	630	492	602	452	427	321	394	273	213	175	216	145	163	179	281	152	314	131	208	155	172	184	157	166	115	82	77	103	255	110	18	28	11	217	279	177	116	163	111	375	105
NCU05568	CM002241.1;CM002241.1	1483313;1483750	1483407;1484026	+;+	372	32	28	47	34	32	30	10	8	14	7	9	39	26	46	8	32	30	30	15	15	27	65	62	47	67	12	11	25	10	18	16	8	26	8	18	43	24	11	5	22	2	5
NCU05567	CM002241.1;CM002241.1;CM002241.1	1487763;1488001;1488336	1487923;1488258;1488480	-;-;-	564	4848	2011	8222	38648	35403	25811	18587	22655	24073	270	333	445	10968	830	796	35963	25555	30657	22343	31422	18388	7406	9033	8898	7427	17074	6729	7514	505	3480	2255	990	1636	398	13523	11019	6733	7007	9382	3436	1689	797
NCU05566	CM002241.1;CM002241.1	1496276;1496970	1496892;1497078	+;+	726	35	17	26	61	37	33	26	29	8	10	11	5	8	6	4	42	29	33	24	26	28	38	52	51	26	3	5	22	4	25	15	18	32	7	22	32	27	29	18	8	5	3
NCU05565	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1498507;1498507;1498933;1498933;1500074;1500074;1501687;1501687	1498866;1498860;1500002;1500002;1501621;1501621;1501696;1501696	+;+;+;+;+;+;+;+	2988	3439	2156	2826	3943	3569	3628	2190	3055	2404	1207	1151	1517	632	459	403	3956	3424	2935	1995	2087	2184	4773	5702	5803	4725	470	488	425	477	1389	1363	866	1793	1010	1205	1635	962	2130	1296	1767	158	305
pex31	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1503640;1504214;1504235;1504235;1505880;1505880;1505880	1503651;1505803;1505803;1505803;1506971;1506971;1506971	+;+;+;+;+;+;+	2694	4323	3156	4274	4371	3713	4016	4046	4878	4604	1950	1772	2378	1676	1038	988	5057	5191	3858	2387	2487	2006	7584	9228	9101	7227	1168	959	1147	455	1330	1043	463	976	485	1067	1370	746	3125	1941	2878	379	404
NCU05563	CM002241.1;CM002241.1;CM002241.1	1509095;1509540;1511228	1509448;1510772;1511350	+;+;+	1710	1569	1535	1186	1648	1701	1895	1212	1584	1414	966	948	1177	373	306	278	457	408	294	732	731	641	881	1163	1108	831	284	233	372	246	752	399	142	288	189	276	405	181	439	383	281	1961	919
cmt	CM002241.1;CM002241.1	1513491;1513637	1513542;1513665	+;+	81	47839	50832	40607	42733	40121	43540	46767	55258	48821	52847	50555	74104	16492	13851	15009	26142	27066	26889	24198	31750	19709	58693	65997	66358	58161	12201	13589	18558	8578	22354	19873	16813	29199	15594	32771	34940	23757	19792	16105	25698	4158	5684
NCU05560	CM002241.1;CM002241.1;CM002241.1	1514105;1515592;1515899	1515539;1515837;1516551	-;-;-	2334	752	524	722	750	725	694	692	958	787	307	296	499	161	179	114	772	796	607	433	385	353	1422	1761	1553	1314	179	143	164	144	434	309	132	317	176	302	481	174	534	332	507	86	91
NCU05559	CM002241.1	1518849	1520633	+	1785	1572	1621	1503	1335	1188	1296	1249	1729	1723	924	859	1213	465	371	381	1207	1285	850	499	597	432	2445	3021	3083	2504	354	399	349	139	441	342	277	474	237	484	589	383	633	599	740	136	204
NCU05558	CM002241.1	1521783	1523045	+	1263	2264	2019	2172	2540	2436	2432	2195	2760	2788	1368	1073	1443	1407	1144	819	2854	2779	2088	1320	1672	1274	3196	3724	3806	3043	1342	1143	2509	609	2088	1343	501	1067	340	1135	1727	766	1781	1174	1756	281	232
NCU05557	CM002241.1;CM002241.1;CM002241.1	1523630;1524912;1526585	1524829;1526533;1526819	-;-;-	3057	116	79	97	112	112	71	36	83	67	43	32	30	27	20	22	90	52	65	36	43	41	50	64	84	59	12	16	30	32	47	51	51	112	67	70	93	68	40	24	18	47	27
NCU05556	CM002241.1;CM002241.1;CM002241.1;CM002241.1	1529440;1529703;1530086;1530236	1529491;1529826;1530117;1530333	+;+;+;+	306	2	5	4	4	0	0	0	0	0	0	0	0	2	6	0	1	0	0	0	0	0	0	4	0	2	0	4	2	0	6	6	2	6	0	7	4	0	2	0	2	0	0
NCU05555	CM002241.1;CM002241.1;CM002241.1	1531813;1531968;1532954	1531903;1532866;1534504	+;+;+	2541	515	489	462	318	319	379	452	548	463	344	272	380	220	143	120	397	412	297	279	282	171	628	770	832	602	176	172	195	90	212	172	139	313	149	359	418	259	257	139	196	52	54
un-25	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1535338;1535444;1535576;1535706;1535872;1536006	1535340;1535477;1535622;1535803;1535932;1536407	+;+;+;+;+;+	645	54234	61494	54421	56951	50419	52755	53765	63746	63985	35930	32977	52772	25239	21056	18576	45377	40627	33324	27642	35800	26527	79488	97982	97358	78527	21336	19908	25742	9939	33688	27178	9637	22687	11648	28030	32565	16030	28376	26437	37339	8978	6033
NCU05553	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1536856;1538423;1538620;1538796;1539032	1538366;1538566;1538739;1538927;1539152	-;-;-;-;-	2028	1513	1501	1502	1358	1242	1320	1080	1386	1339	675	571	900	678	484	351	1675	1726	1209	777	867	664	2851	3631	3680	2805	475	491	660	142	576	447	166	310	211	350	466	178	1167	745	1212	260	204
NCU05552	CM002241.1;CM002241.1	1540012;1540406	1540338;1541410	-;-	1332	3695	3691	3629	3497	2893	3209	4457	5869	5586	1455	1528	2089	1607	1777	1353	2549	2268	1830	1377	1622	1299	5812	7400	6902	5796	1191	1141	1435	414	1651	794	146	418	234	1079	1488	638	1602	1401	2027	677	440
NCU05551	CM002241.1;CM002241.1	1542072;1542511	1542387;1543094	+;+	900	1596	1464	1489	1301	1245	1135	1498	2042	1957	433	428	608	486	436	398	1068	1157	688	404	476	513	2191	2853	2793	2308	357	379	359	112	438	260	120	304	178	309	409	225	624	560	997	200	216
NCU05550	CM002241.1;CM002241.1	1544429;1545725	1545556;1545832	-;-	1236	1238	1055	1151	1180	1142	1214	698	904	734	786	875	1145	400	315	296	945	835	697	643	672	633	1361	1729	1618	1372	262	261	134	220	403	473	186	367	278	204	326	189	728	443	479	28	47
aro-6	CM002241.1;CM002241.1;CM002241.1	1550658;1550920;1551755	1550703;1551699;1552068	+;+;+	1140	9314	9972	9184	9348	7632	7614	5477	6853	6613	1859	1919	2308	2318	1979	2266	6734	6188	4902	2096	2785	2367	9912	12038	11920	9798	2257	2130	1584	428	1683	727	477	740	351	623	876	400	3713	3341	3891	1187	796
NCU05547	CM002241.1;CM002241.1	1553269;1554044	1553960;1554104	-;-	753	977	998	939	855	823	931	907	1019	1119	846	995	1321	599	607	383	968	1049	776	424	635	452	1793	2264	2417	1713	405	460	635	265	1015	617	245	515	345	625	748	618	758	509	592	79	129
NCU05546	CM002241.1;CM002241.1;CM002241.1	1555859;1556782;1557751	1556718;1557694;1558005	-;-;-	2028	573	673	465	600	581	669	243	361	279	367	426	511	223	141	108	351	404	306	326	402	274	606	773	829	607	110	85	138	251	654	720	608	1235	461	725	752	581	279	129	259	89	66
NCU05545	CM002241.1;CM002241.1	1560856;1562680	1562625;1564473	+;+	3564	1016	936	1029	1141	1259	1570	559	796	673	1352	1276	1649	232	192	164	763	696	566	687	821	671	1326	1555	1520	1276	117	148	128	463	1239	931	302	599	317	632	817	429	481	209	402	262	201
NCU05544	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1565638;1565638;1566070;1566070;1566268;1566268	1565685;1565685;1566138;1566138;1566429;1566429	+;+;+;+;+;+	279	3881	4158	3961	4461	4064	4175	3083	3359	3363	2668	2446	3363	1729	1422	1513	3831	3660	3106	1993	2590	1688	5972	7208	7352	6013	1325	1385	3276	1452	4260	3450	1851	3572	2063	4883	5166	3458	2189	1899	2913	397	378
NCU05543	CM002241.1;CM002241.1	1566974;1567227	1567113;1569294	-;-	2208	1436	1362	1372	1344	1165	1267	1513	1873	1858	622	627	881	442	403	320	1249	1300	979	618	594	586	2663	3537	3449	2694	422	325	360	166	628	399	83	196	128	327	483	208	871	608	862	139	253
NCU05542	CM002241.1;CM002241.1;CM002241.1	1571404;1571570;1572062	1571436;1571986;1572244	+;+;+	633	1605	1764	1463	1414	1225	1179	4655	5806	6138	401	431	614	416	460	313	1006	1163	845	324	332	300	1762	2236	2278	1760	250	289	288	55	175	92	35	73	41	476	545	389	574	380	959	202	177
NCU05541	CM002241.1;CM002241.1	1573064;1574330	1573843;1574689	-;-	1140	616	453	490	556	482	487	938	1210	1259	216	186	271	168	208	151	492	484	396	320	356	266	804	924	946	739	160	162	143	114	514	304	99	233	109	255	343	168	335	253	340	60	64
NCU05540	CM002241.1	1577293	1578444	+	1152	1734	1607	1778	1499	1320	1293	1102	1647	1444	1290	1336	1448	502	502	492	1054	1149	821	507	728	640	1511	1678	1822	1328	525	500	397	207	441	428	122	174	111	473	606	264	543	422	560	123	127
NCU05539	CM002241.1;CM002241.1;CM002241.1;CM002241.1	1578672;1578672;1578931;1578931	1578858;1578858;1579382;1579382	-;-;-;-	639	891	786	935	1123	1124	1083	839	945	990	450	432	526	495	469	355	1300	1293	1159	674	761	627	1977	2604	2505	1934	443	454	744	224	960	524	239	483	169	372	674	263	862	578	926	53	81
NCU12099	CM002241.1;CM002241.1	1580440;1581217	1580986;1581311	+;+	642	13	41	26	51	50	40	37	52	33	20	16	24	15	13	4	20	14	37	27	36	17	50	39	52	46	16	6	20	6	33	42	28	57	43	30	46	26	21	26	14	1	4
NCU05538	CM002241.1;CM002241.1;CM002241.1	1582171;1582389;1582668	1582332;1582576;1583124	-;-;-	807	3	5	0	2	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	6	0	0	2	0	0	0	0	1	5
NCU05537	CM002241.1;CM002241.1	1585709;1586732	1586663;1587066	+;+	1290	479	412	565	395	383	432	448	545	521	146	193	247	217	110	162	582	546	380	334	334	242	761	958	1085	885	148	109	136	26	118	82	18	23	36	52	68	22	307	251	266	59	36
NCU05536	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1588102;1588947;1589105;1590321;1590643	1588830;1588963;1590260;1590575;1591518	+;+;+;+;+	3033	2358	2107	2280	1733	1547	1766	1345	1920	1707	1778	1772	2409	886	787	688	2013	1882	1458	814	920	869	3173	3783	3829	3158	477	654	776	284	855	783	467	898	540	675	1023	686	1297	755	1227	98	159
NCU05535	CM002241.1;CM002241.1;CM002241.1;CM002241.1	1592145;1592345;1592747;1593242	1592195;1592672;1593103;1593432	+;+;+;+	927	3239	3063	3472	4592	4193	3987	4764	5821	5603	1672	1700	2408	1374	1788	1082	3758	3798	2832	2362	2585	2113	5641	6757	6631	5498	784	994	1392	753	1915	1698	1064	2833	1263	1571	1956	1026	3151	2192	2898	225	159
NCU05534	CM002241.1	1595514	1596158	+	645	386	277	331	251	301	270	168	181	201	984	1108	1358	316	183	143	449	709	309	287	204	111	1999	2493	2615	2096	75	128	289	3654	7828	9763	10805	30778	13320	5709	4380	5607	568	113	909	47	49
NCU05532	CM002241.1;CM002241.1	1599049;1599464	1599400;1599483	+;+	372	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
NCU05531	CM002241.1	1600745	1601659	+	915	0	6	0	6	2	3	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	4	10	6	2	4	2	4	5	6	0	0	0	8	4
NCU05530	CM002241.1;CM002241.1	1603175;1604011	1603915;1604280	+;+	1011	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	2	0	2	0	0	0	0	0	0	2
NCU05529	CM002241.1	1606164	1606400	+	237	6	8	2	4	5	3	10	23	25	1	7	1	0	0	0	0	1	0	1	2	0	0	0	0	0	2	0	0	4	2	2	4	20	10	59	31	54	1	0	0	12	5
NCU05528	CM002241.1	1607198	1607437	+	240	6	5	2	7	8	5	2	5	0	6	11	8	2	0	0	6	5	3	1	7	6	8	1	4	3	0	3	1	7	11	8	8	3	15	2	3	4	2	3	2	3	4
NCU05527	CM002241.1;CM002241.1;CM002241.1;CM002241.1	1608870;1609043;1609868;1610008	1608916;1609816;1609949;1611021	-;-;-;-	1917	2397	1916	2160	2207	2072	2455	1961	2388	2231	1928	2127	2817	827	549	525	2238	2247	1832	1933	1715	1483	3663	4430	4434	3754	582	504	584	458	1510	1307	642	1221	663	1076	1250	798	1759	906	1224	196	167
lys-5	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1615325;1615325;1615325;1615523;1615523;1615523;1616394;1616394;1616394;1616664;1616664;1616831;1616831;1616959;1616959;1617073;1617073;1617252;1617252	1615457;1615457;1615457;1616162;1616162;1616162;1616592;1616562;1616592;1616764;1616764;1616838;1616838;1617010;1617010;1617163;1617163;1617305;1617305	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1278	40580	39945	34338	28761	24602	28339	26817	35580	33711	22812	21103	29511	13238	12500	10603	18498	17254	13765	7841	9047	9315	25044	31515	31275	24669	15674	11217	9390	3041	15636	6408	2514	4446	3553	7009	7298	4661	9957	9050	9213	8746	3955
NCU05525	CM002241.1	1619872	1620990	+	1119	4631	5524	4943	5616	5054	6298	3562	4045	3581	5936	5530	7105	1172	922	1453	4750	4373	3787	3216	3793	2301	6206	6918	7098	6196	959	1473	1180	4524	12978	9044	2555	4146	2127	6871	10304	4918	3231	1906	2794	1780	499
NCU05524	CM002241.1;CM002241.1;CM002241.1	1622118;1623092;1623319	1623030;1623107;1624834	+;+;+	2445	508	463	462	418	427	580	315	356	292	1622	1418	1687	180	131	148	537	512	491	734	711	561	623	746	796	624	214	163	219	282	974	639	236	521	323	507	580	343	358	142	230	312	72
NCU05523	CM002241.1;CM002241.1	1625819;1627285	1627200;1627408	-;-	1506	608	518	611	442	459	334	720	1042	985	250	188	281	196	110	134	461	540	346	214	197	141	904	1156	1117	995	91	128	127	62	266	235	58	160	88	123	169	96	324	212	389	57	90
NCU05522	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1628113;1628209;1628319;1628400;1628699;1628845	1628151;1628249;1628334;1628580;1628764;1629014	+;+;+;+;+;+	513	3093	4748	3578	4248	4134	4161	4570	5459	5520	3384	3908	5260	1205	1122	1537	2802	2736	2568	1921	2376	1897	4098	4936	5024	4100	1637	1301	1772	783	2462	1731	789	1213	1018	2675	3534	1814	1740	1444	1742	222	165
NCU05521	CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1;CM002241.1	1629864;1629864;1630929;1630929;1631177;1631177	1630842;1630842;1631078;1631078;1631205;1631205	-;-;-;-;-;-	1158	6300	4281	4957	5590	5097	4582	6033	7149	7003	1859	1644	2350	1959	1492	1148	6784	6129	4909	3219	4167	2872	7622	9365	9213	7238	2140	1710	1783	427	1281	1088	336	724	389	1077	1656	683	3637	3248	3357	410	526
NCU05520	CM002241.1;CM002241.1;CM002241.1	1633590;1633821;1634052	1633746;1633987;1634135	+;+;+	408	248	226	153	209	142	203	128	140	125	66	42	73	38	17	22	160	167	88	42	61	50	145	216	221	177	25	29	21	0	11	12	6	16	8	4	14	8	97	22	68	3	6
NCU05519	CM002241.1;CM002241.1;CM002241.1;CM002241.1	1635587;1635802;1635993;1637115	1635726;1635929;1637024;1637374	+;+;+;+	1560	590	662	518	594	473	540	368	423	438	169	185	228	228	104	129	432	591	301	179	187	171	602	693	649	543	183	113	163	51	171	209	62	99	96	113	208	143	205	185	241	34	47
NCU05518	CM002241.1;CM002241.1;CM002241.1;CM002241.1	1642820;1643189;1643819;1644703	1643122;1643754;1644621;1645142	+;+;+;+	2112	3419	3459	3380	2349	1898	2672	742	954	979	1483	1307	1852	965	1310	1353	882	713	614	459	577	658	853	929	929	810	327	556	602	46	298	197	114	210	118	172	238	121	489	534	247	58	110
NCU05517	CM002241.1;CM002241.1	1645709;1646054	1645979;1646796	-;-	1014	2842	2615	2802	2752	2564	2531	3606	4223	4359	1412	1504	1992	1328	959	990	2553	2728	2042	1250	1495	1232	5792	7334	7602	5755	929	922	1018	326	1443	793	308	746	384	717	1029	619	1726	1377	1903	291	299
NCU12100	CM002241.1;CM002241.1;CM002241.1;CM002241.1	1647321;1647466;1647637;1647926	1647389;1647530;1647668;1648014	-;-;-;-	255	1479	2055	1684	1624	1492	1817	1174	1557	1427	1421	1793	2913	599	732	802	849	809	786	765	872	906	1140	1610	1539	1087	724	579	1196	334	1126	787	433	706	409	871	1042	579	673	616	648	133	116
NCU05516	CM002241.1;CM002241.1;CM002241.1;CM002241.1	1648368;1648490;1649183;1649852	1648422;1649129;1649797;1650668	+;+;+;+	2127	3553	4276	3509	3459	3155	3286	2025	2660	2311	3825	3483	4719	584	559	484	2089	1874	1398	961	1039	1120	2713	3411	3560	2698	539	494	305	284	691	997	246	420	418	559	1073	414	1279	902	939	265	230
un-4	CM002241.1;CM002241.1	1652246;1652850	1652668;1652852	-;-	426	1776	1719	1624	1298	1424	1239	2146	2936	2616	518	474	622	391	436	334	962	855	806	498	740	581	1023	1470	1432	1188	325	347	200	101	386	239	128	310	111	220	305	172	658	513	580	125	183
NCU05514	CM002241.1;CM002241.1	1653867;1654319	1654217;1654984	+;+	1017	1976	1832	1720	1765	1697	1583	1925	2417	2226	818	746	1115	865	787	658	1807	1824	1418	745	1206	753	2798	3071	2956	2545	741	669	1096	235	1034	624	243	571	245	667	980	544	1075	841	1297	240	236
NCU05513	CM002241.1;CM002241.1	1655953;1656861	1656792;1657877	-;-	1857	3479	3082	3128	2462	2324	2065	3649	4735	4562	1335	1250	1743	873	706	497	2464	2729	1968	835	967	908	4465	5241	5399	4271	582	698	594	446	1026	1012	426	1039	568	1116	1403	929	1595	949	1945	266	428
NCU17100	CM002241.1	1659151	1660032	-	882	20397	15255	15540	13171	12621	12556	11387	14331	14257	10967	12177	17035	8821	5089	5146	17852	16323	13879	9557	13021	8278	27160	33933	33152	26601	9451	8002	12225	4848	17563	10485	4976	14016	3939	19477	16940	9144	10140	9158	10159	2783	1243
NCU05512	CM002241.1;CM002241.1;CM002241.1	1660141;1660308;1660945	1660220;1660505;1661005	-;-;-	339	10821	7521	7838	6953	6553	6800	5087	6353	6580	5642	7174	9577	3259	1777	1523	9210	8932	7644	4688	5614	4368	14885	18527	18312	14836	2744	2520	2088	1153	3322	3076	1658	3594	1398	3515	3991	1822	5168	3128	3205	567	414
NCU05511	CM002241.1	1664014	1664745	+	732	527	467	448	682	591	615	732	759	805	379	321	442	263	256	211	402	373	352	344	397	272	435	556	521	448	143	167	199	97	338	177	110	293	130	1002	995	639	266	269	206	43	35
NCU17101	CM002241.1	1662110	1663255	-	1146	775	596	685	567	590	651	771	1065	1122	536	437	608	179	152	161	621	717	528	414	386	290	782	888	951	767	169	204	128	61	186	179	123	151	70	349	400	230	370	241	300	41	35
